Using path:
  Hops: [1-ff00:0:130 1004>2 1-ff00:0:110] MTU: 1472, NextHop: [fd00:f00d:cafe::7f00:29]:31118
120 bytes from 1-ff00:0:110,[::] scmp_seq=11761 time=,683µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11762 time=,600µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11763 time=,641µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11764 time=,732µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11765 time=,779µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11766 time=,612µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11767 time=,641µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11768 time=,681µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11769 time=,682µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11770 time=,646µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11771 time=,555µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11772 time=,531µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11773 time=,551µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11774 time=,538µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11775 time=,709µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11776 time=,547µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11777 time=,587µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11778 time=,619µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11779 time=,627µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11780 time=,679µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11781 time=,601µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11782 time=,646µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11783 time=,643µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11784 time=,592µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11785 time=,706µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11786 time=,659µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11787 time=,680µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11788 time=,654µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11789 time=,695µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11790 time=,716µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11791 time=,602µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11792 time=,537µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11793 time=,583µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11794 time=,579µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11795 time=,508µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11796 time=,494µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11797 time=,449µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11798 time=,721µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11799 time=,602µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11800 time=,645µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11801 time=,809µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11802 time=,586µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11803 time=,627µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11804 time=,645µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11805 time=,9.02ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11806 time=,8.022ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11807 time=,7.096ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11808 time=,6.156ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11809 time=,5.199ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11810 time=,4.247ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11811 time=,3.234ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11812 time=,2.233ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11813 time=,1.235ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11814 time=,666µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11815 time=,710µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11816 time=,690µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11817 time=,589µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11818 time=,667µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11819 time=,558µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11820 time=,641µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11821 time=,651µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11822 time=,610µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11823 time=,645µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11824 time=,627µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11825 time=,585µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11826 time=,482µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11827 time=,568µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11828 time=,583µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11829 time=,646µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11830 time=,738µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11831 time=,697µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11832 time=,688µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11833 time=,733µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11834 time=,657µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11835 time=,653µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11836 time=,715µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11837 time=,682µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11838 time=,856µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11839 time=,721µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11840 time=,722µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11841 time=,696µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11842 time=,699µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11843 time=,810µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11844 time=,665µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11845 time=,687µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11846 time=,745µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11847 time=,737µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11848 time=,608µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11849 time=,579µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11850 time=,684µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11851 time=,670µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11852 time=,653µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11853 time=,641µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11854 time=,730µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11855 time=,613µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11856 time=,797µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11857 time=,543µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11858 time=,792µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11859 time=,705µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11860 time=,620µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11861 time=,652µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11862 time=,648µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11863 time=,658µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11864 time=,1.453ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11865 time=,762µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11866 time=,638µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11867 time=,766µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11868 time=,579µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11869 time=,836µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11870 time=,638µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11871 time=,687µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11872 time=,759µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11873 time=,575µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11874 time=,697µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11875 time=,646µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11876 time=,609µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11877 time=,679µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11878 time=,603µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11879 time=,812µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11880 time=,622µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11881 time=,663µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11882 time=,673µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11883 time=,644µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11884 time=,637µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11885 time=,621µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11886 time=,860µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11887 time=,616µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11888 time=,666µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11889 time=,620µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11890 time=,567µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11891 time=,816µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11892 time=,678µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11893 time=,922µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11894 time=,757µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11895 time=,972µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11896 time=,921µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11897 time=,4.051ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11898 time=,1.374ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11899 time=,754µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11900 time=,536µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11901 time=,634µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11902 time=,672µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11903 time=,632µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11904 time=,782µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11905 time=,681µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11906 time=,727µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11907 time=,663µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11908 time=,664µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11909 time=,615µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11910 time=,602µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11911 time=,599µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11912 time=,735µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11913 time=,670µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11914 time=,668µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11915 time=,622µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11916 time=,644µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11917 time=,618µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11918 time=,522µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11919 time=,633µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11920 time=,679µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11921 time=,565µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11922 time=,739µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11923 time=,720µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11924 time=,639µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11925 time=,660µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11926 time=,622µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11927 time=,674µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11928 time=,598µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11929 time=,612µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11930 time=,626µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11931 time=,7.326ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11932 time=,6.375ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11933 time=,5.876ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11934 time=,4.921ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11935 time=,3.912ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11936 time=,2.893ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11937 time=,1.891ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11938 time=,987µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11939 time=,667µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11940 time=,664µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11941 time=,892µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11942 time=,657µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11943 time=,816µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11944 time=,608µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11945 time=,627µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11946 time=,599µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11947 time=,629µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11948 time=,631µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11949 time=,661µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11950 time=,609µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11951 time=,519µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11952 time=,638µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11953 time=,765µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11954 time=,553µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11955 time=,668µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11956 time=,621µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11957 time=,571µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11958 time=,701µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11959 time=,661µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11960 time=,635µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11961 time=,610µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11962 time=,467µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11963 time=,624µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11964 time=,430µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11965 time=,592µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11966 time=,586µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11967 time=,662µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11968 time=,560µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11969 time=,591µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11970 time=,707µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11971 time=,579µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11972 time=,762µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11973 time=,619µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11974 time=,777µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11975 time=,664µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11976 time=,736µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11977 time=,782µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11978 time=,586µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11979 time=,565µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11980 time=,586µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11981 time=,599µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11982 time=,516µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11983 time=,549µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11984 time=,638µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11985 time=,5.504ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11986 time=,4.656ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11987 time=,3.786ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11988 time=,2.795ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11989 time=,1.812ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=11990 time=,932µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11991 time=,813µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11992 time=,541µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11993 time=,653µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11994 time=,538µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11995 time=,578µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11996 time=,675µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11997 time=,705µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11998 time=,624µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=11999 time=,588µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12000 time=,844µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12001 time=,1.425ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12002 time=,826µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12003 time=,7.7ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12004 time=,6.767ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12005 time=,5.83ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12006 time=,4.814ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12007 time=,3.804ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12008 time=,2.839ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12009 time=,1.794ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12010 time=,838µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12011 time=,603µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12012 time=,640µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12013 time=,605µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12014 time=,662µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12015 time=,564µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12016 time=,664µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12017 time=,577µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12018 time=,798µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12019 time=,771µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12020 time=,549µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12021 time=,865µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12022 time=,614µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12023 time=,757µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12024 time=,570µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12025 time=,535µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12026 time=,618µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12027 time=,937µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12028 time=,815µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12029 time=,734µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12030 time=,633µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12031 time=,791µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12032 time=,661µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12033 time=,714µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12034 time=,517µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12035 time=,627µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12036 time=,683µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12037 time=,638µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12038 time=,799µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12039 time=,659µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12040 time=,574µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12041 time=,636µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12042 time=,715µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12043 time=,645µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12044 time=,556µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12045 time=,661µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12046 time=,589µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12047 time=,534µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12048 time=,543µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12049 time=,690µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12050 time=,647µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12051 time=,8.19ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12052 time=,7.285ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12053 time=,6.291ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12054 time=,5.332ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12055 time=,4.353ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12056 time=,3.349ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12057 time=,2.305ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12058 time=,1.344ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12059 time=,767µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12060 time=,8.018ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12061 time=,7.09ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12062 time=,6.147ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12063 time=,5.148ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12064 time=,4.172ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12065 time=,3.202ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12066 time=,2.209ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12067 time=,1.146ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12068 time=,650µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12069 time=,822µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12070 time=,622µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12071 time=,633µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12072 time=,761µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12073 time=,712µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12074 time=,639µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12075 time=,564µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12076 time=,534µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12077 time=,634µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12078 time=,642µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12079 time=,680µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12080 time=,604µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12081 time=,659µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12082 time=,626µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12083 time=,708µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12084 time=,624µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12085 time=,590µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12086 time=,639µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12087 time=,603µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12088 time=,763µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12089 time=,643µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12090 time=,599µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12091 time=,707µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12092 time=,633µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12093 time=,731µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12094 time=,775µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12095 time=,843µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12096 time=,674µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12097 time=,812µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12098 time=,659µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12099 time=,653µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12100 time=,573µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12101 time=,669µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12102 time=,719µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12103 time=,563µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12104 time=,523µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12105 time=,611µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12106 time=,681µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12107 time=,578µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12108 time=,683µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12109 time=,868µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12110 time=,564µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12111 time=,714µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12112 time=,681µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12113 time=,623µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12114 time=,705µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12115 time=,747µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12116 time=,688µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12117 time=,621µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12118 time=,757µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12119 time=,607µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12120 time=,573µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12121 time=,565µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12122 time=,563µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12123 time=,504µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12124 time=,652µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12125 time=,617µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12126 time=,667µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12127 time=,621µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12128 time=,567µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12129 time=,702µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12130 time=,578µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12131 time=,899µs
120 bytes from 1-ff00:0:110,[::] scmp_seq=12132 time=,3.682ms
120 bytes from 1-ff00:0:110,[::] scmp_seq=12133 time=,2.893ms
